time,nb_dead_node,nb_package
1,0,650
101,0,650
201,0,650
301,0,650
401,0,650
501,0,650
601,0,650
701,0,650
801,0,650
901,0,650
1001,0,650
1101,0,650
1201,0,650
1301,0,650
1401,0,650
1501,0,650
1601,0,650
1701,0,650
1801,0,650
1901,0,650
2001,0,650
2101,0,650
2201,0,650
2301,0,650
2401,0,650
2501,0,650
2601,0,650
2701,0,650
2801,0,650
2901,0,650
3001,0,650
3101,0,650
3201,0,650
3301,0,650
3401,0,650
3501,0,650
3601,0,650
3701,0,650
3801,0,650
3901,0,650
4001,0,650
4101,0,650
4201,0,650
4301,0,650
4401,0,650
4501,0,650
4601,0,650
4701,0,650
4801,0,650
4901,0,650
5001,0,650
5101,0,650
5201,0,650
5301,0,650
5401,0,650
5501,0,650
5601,0,650
5701,0,650
5801,0,650
5901,0,650
6001,0,650
6101,0,650
6201,0,650
6301,0,650
6401,0,650
6501,0,650
6601,0,650
6701,0,650
6801,0,650
6901,0,650
7001,0,650
7101,0,650
7201,0,650
7301,0,650
7401,0,650
7501,0,650
7601,0,650
7701,0,650
7801,0,650
7901,0,650
8001,0,650
8101,0,650
8201,0,650
8301,0,650
8401,0,650
8501,0,650
8601,0,650
8701,0,650
8801,0,650
8901,0,650
9001,0,650
9101,0,650
9201,0,650
9301,0,650
9401,0,650
9501,0,650
9601,0,650
9701,0,650
9801,0,650
9901,0,650
10001,0,650
10101,0,650
10201,0,650
10301,0,650
10401,0,650
10501,0,650
10601,0,650
10701,0,650
10801,0,650
10901,0,650
11001,0,650
11101,0,650
11201,0,650
11301,0,650
11401,0,650
11501,0,650
11601,0,650
11701,0,650
11801,0,650
11901,0,650
12001,0,650
12101,0,650
12201,0,650
12301,0,650
12401,0,650
12501,0,650
12601,0,650
12701,0,650
12801,0,650
12901,0,650
13001,0,650
13101,0,650
13201,0,650
13301,0,650
13401,0,650
13501,0,650
13601,0,650
13701,0,650
13801,0,650
13901,0,650
14001,0,650
14101,0,650
14201,0,650
14301,0,650
14401,0,650
14501,0,650
14601,0,650
14701,0,650
14801,0,650
14901,0,650
15001,0,650
15101,0,650
15201,0,650
15301,0,650
15401,0,650
15501,0,650
15601,0,650
15701,0,650
15801,0,650
15901,0,650
16001,0,650
16101,0,650
16201,0,650
16301,0,650
16401,0,650
16501,0,650
16601,0,650
16701,0,650
16801,0,650
16901,0,650
17001,0,650
17101,0,650
17201,0,650
17301,0,650
17401,0,650
17501,0,650
17601,0,650
17701,0,650
17801,0,650
17901,0,650
18001,0,650
18101,0,650
18201,0,650
18301,0,650
